eSLDB code	Original Database Code	SwissProt entry	SwissProt homologue	Prediction
CE000000487	F08B4.6	None	NDST1_HUMAN	Cytoplasm
CE000014145	F45E4.4	None	None	Nucleus
CE000017616	F19F10.1	None	ELG_DROME	Cytoplasm
CE000009473	C28D4.1.2	NH100_CAEEL	RXRA_RAT	Cytoplasm
CE000009472	C28D4.1.1	NH100_CAEEL	RXRA_RAT	Cytoplasm
CE000021328	W01D2.2b	None	HNF4A_XENLA	Cytoplasm
CE000018833	Y26D4A.5	None	None	Nucleus
CE000011405	W03B1.1	None	None	Cytoplasm
CE000007346	B0207.12b	None	GLRA4_MOUSE	Transmembrane
CE000025057	C54E10.4	None	None	Transmembrane
CE000020621	F38A1.5	None	None	Transmembrane
CE000003366	C10E2.5	None	None	Transmembrane
CE000023245	C31C9.7	None	None	None
CE000019530	W08F4.6	None	None	None
CE000023573	ZK632.10	YOT0_CAEEL	None	Transmembrane
CE000025014	T01C4.2b	None	None	Mitochondrion
CE000025926	T03E6.7.2	None	CATL_SARPE	Mitochondrion
CE000025925	T03E6.7.1	None	CATL_SARPE	Nucleus
CE000021330	R11E3.4	None	EHMT1_HUMAN	Cytoplasm
CE000007272	M116.2	None	None	Cytoplasm
CE000021494	Y38F2AR.1	None	None	Secretory
CE000021389	W03F8.2	None	FER_HUMAN	Secretory
CE000009567	F59A7.3	None	None	Transmembrane
CE000016372	C16C8.10	None	None	Nucleus
CE000006732	Y54E10BR.5	None	SPC21_CANFA	Transmembrane
CE000021817	W10G11.12	None	None	Cytoplasm
CE000023561	R13D11.9	None	None	Transmembrane
CE000013007	Y43C5B.3	None	CMC1_HUMAN	Transmembrane
CE000017538	F35D11.11b	None	PUMA_PARUN	Secretory
CE000023391	F39F10.2	None	DYRK2_HUMAN	Cytoplasm
CE000023391	F39F10.2	None	KC1B_BOVIN	Cytoplasm
CE000023391	F39F10.2	None	ST38L_HUMAN	Cytoplasm
CE000008366	F29D10.4	None	MY61F_DROME	Cytoplasm
CE000008905	Y54G11A.2	None	None	Cytoplasm
CE000011939	F29F11.3	None	None	Cytoplasm
CE000015836	C18F3.2b	None	NRG_DROME	None
CE000017169	C41G7.5a	None	AHR_HUMAN	None
CE000016649	F10B5.7	None	None	Transmembrane
CE000003532	T19B4.4.2	TIM14_CAEEL	None	Transmembrane
CE000003531	T19B4.4.1	TIM14_CAEEL	None	Transmembrane
CE000022302	T27D1.3	YR13_CAEEL	TLR1_DROME	Transmembrane
CE000013733	D1054.13	UGTAP_CAEEL	UGTAP_HUMAN	Cytoplasm
CE000024399	H28G03.3	None	None	Cytoplasm
CE000009821	ZC487.1	None	None	Secretory
CE000015082	H19N07.3.1	None	None	Secretory
CE000024211	H19N07.3.2	None	None	Secretory
CE000014033	F22F7.5	None	CHKA_MOUSE	Cytoplasm
CE000006191	F35D11.5.1	None	None	Secretory
CE000006190	F35D11.5.2	None	None	Nucleus
CE000010614	Y43D4A.7	None	None	Nucleus
CE000012066	Y105C5B.5	None	None	Secretory
CE000015050	Y69A2AR.1b.1	None	None	Nucleus
CE000015049	Y69A2AR.1b.2	None	None	Cytoplasm
CE000024667	F40H6.4	TBX11_CAEEL	TBX9_CAEEL	Secretory
CE000004042	F48G7.2	None	None	Cytoplasm
CE000016681	Y110A2AL.10	None	None	Secretory
CE000012911	F22B7.6	None	POLK_HUMAN	Cytoplasm
CE000017331	C24H12.8	None	None	Cytoplasm
CE000020651	ZK381.4.2	PGL1_CAEEL	PGL1_CAEEL	Secretory
CE000020652	ZK381.4.3	PGL1_CAEEL	PGL1_CAEEL	Nucleus
CE000020650	ZK381.4.1	PGL1_CAEEL	PGL1_CAEEL	Secretory
CE000010729	T14E8.1a	None	MET_HUMAN	Transmembrane
CE000002287	E02C12.9	None	None	Nucleus
CE000004137	K08E3.5c	None	UGPA1_HUMAN	None
CE000004137	K08E3.5c	None	UGPA2_BOVIN	None
CE000004137	K08E3.5c	None	UGPA2_PIG	None
CE000004137	K08E3.5c	None	UGPA1_CRIGR	None
CE000013061	F45E10.2a	None	S22A3_HUMAN	Transmembrane
CE000020309	H06O01.4	None	PTPRR_HUMAN	Cytoplasm
CE000004032	F48F7.4	None	None	Nucleus
CE000000953	C04F6.1	None	VIT6_OSCBR	Cytoplasm
CE000000953	C04F6.1	None	VIT2_CAEEL	Cytoplasm
CE000000953	C04F6.1	None	VIT5_CAEEL	Cytoplasm
CE000000953	C04F6.1	None	VIT3_CAEEL	Cytoplasm
CE000000953	C04F6.1	None	VIT4_CAEEL	Cytoplasm
CE000000953	C04F6.1	None	VIT1_CAEEL	Cytoplasm
CE000017039	T11F9.8	None	NAS37_CAEEL	Secretory
CE000004857	R13F6.1	None	None	Secretory
CE000019658	C49C3.1	None	SC6A9_HUMAN	Transmembrane
CE000009841	D1054.2	PSA2_CAEEL	PSA2_MOUSE	Secretory
CE000009841	D1054.2	PSA2_CAEEL	PSA2_HUMAN	Secretory
CE000009841	D1054.2	PSA2_CAEEL	PSA2_RAT	Secretory
CE000012843	F43C11.10	None	None	Nucleus
CE000021109	C31B8.7	None	None	Secretory
CE000010979	T20B6.2	None	None	Transmembrane
CE000022884	C32H11.9	None	None	Cytoplasm
CE000016801	ZK742.1b	None	XPO1_HUMAN	Secretory
CE000009571	T15D6.9	None	None	Nucleus
CE000010890	K05F6.8	None	None	Nucleus
CE000010604	C35E7.2a	None	None	Nucleus
CE000015313	R08D7.7	None	None	Nucleus
CE000007544	ZK673.10	None	None	Nucleus
CE000019908	F55H2.6.1	None	None	Secretory
CE000006470	F47D12.9a.2	None	None	None
CE000006471	F47D12.9a.1	None	None	None
CE000012325	F21F12.1	None	None	Nucleus
CE000014184	C41A3.2b	None	None	Secretory
CE000000694	ZK652.2	TOM7_CAEEL	TOM7_HUMAN	Transmembrane
CE000018269	Y45F10D.11	None	None	Nucleus
CE000011693	F43H9.3	None	None	Cytoplasm
CE000004532	C45H4.14b	None	None	Cytoplasm
CE000013575	C49A1.1	None	None	Nucleus
CE000024546	B0395.1	None	SL9A1_MOUSE	Transmembrane
CE000008956	R05H10.3a.1	None	None	Cytoplasm
CE000008959	R05H10.3a.2	None	None	Nucleus
CE000015508	C34E10.9	None	None	Nucleus
CE000018309	Y71G12A.3	None	TULP4_MOUSE	Mitochondrion
CE000011501	ZK829.1	None	DER_CHICK	Nucleus
CE000024767	F19C6.3	None	NELL1_RAT	Nucleus
CE000000901	F37C4.5a.2	None	None	Nucleus
CE000000902	F37C4.5a.1	None	None	Mitochondrion
CE000007828	Y73B6A.2	None	KC1G1_HUMAN	Secretory
CE000000269	Y71F9AL.17	None	KTNB1_STRPU	Nucleus
CE000018711	W09G10.4b	None	BLVR_BOVIN	Nucleus
CE000015572	T04A8.10	None	None	Mitochondrion
CE000017652	D2030.4.2	NDUB7_CAEEL	NDUB7_CAEEL	Secretory
CE000017653	D2030.4.1	NDUB7_CAEEL	NDUB7_CAEEL	Secretory
CE000014751	F54D12.10	None	None	None
CE000005345	Y5H2B.5	None	CP4C1_BLADI	Mitochondrion
CE000016342	F09F3.10	None	HNF4_DROME	Mitochondrion
CE000023501	F11D5.1a	None	None	Cytoplasm
CE000021492	Y38F2AR.5	None	TF3C1_RAT	Transmembrane
CE000022105	Y110A7A.3	None	ACH1_MANSE	Transmembrane
CE000019302	C06G4.5	YKR5_CAEEL	MCHR1_MOUSE	Transmembrane
CE000006194	Y48B6A.2	None	None	None
CE000008641	C34H4.2	None	None	Cytoplasm
CE000018250	ZK662.4	None	None	None
CE000006850	F46F11.10	None	None	Cytoplasm
CE000019155	Y105C5A.17	None	None	Secretory
CE000017609	R08F11.7	None	PERC_AEDAE	Nucleus
CE000003239	Y47G7B.1	None	None	Transmembrane
CE000000910	F53G12.3	None	DUOX1_HUMAN	Transmembrane
CE000000910	F53G12.3	None	DUOX2_HUMAN	Transmembrane
CE000006718	F45G2.1	NAS1_CAEEL	MEP1B_HUMAN	Cytoplasm
CE000009794	Y105E8B.2b.2	None	None	Secretory
CE000005216	Y105E8B.2b.1	None	None	Nucleus
CE000014803	ZK666.2	None	None	Cytoplasm
CE000013776	C43D7.6	None	None	Transmembrane
CE000012273	F55A8.2e	None	KAPCA_BOVIN	Mitochondrion
CE000008446	C18H2.1	None	DAPK1_HUMAN	Transmembrane
CE000018035	C40H5.4	None	None	Mitochondrion
CE000016943	K02F2.4	None	SENP1_HUMAN	Secretory
CE000018330	F46B6.12.1	None	None	Mitochondrion
CE000018329	F46B6.12.2	None	None	Mitochondrion
CE000018047	C10B5.3	None	None	Nucleus
CE000008819	T28B8.3	None	None	Cytoplasm
CE000025193	W01B6.1	None	WNT2_CAEEL	Cytoplasm
CE000014190	C41H7.8	None	None	Nucleus
CE000017377	F07D10.1.2	None	None	Secretory
CE000017378	F07D10.1.1	None	None	Secretory
CE000017376	F07D10.1.3	None	None	Cytoplasm
CE000012686	AH10.2	None	None	Transmembrane
CE000011096	Y45F10C.1	None	None	Secretory
CE000001033	F44B9.3a	None	CCNT1_HUMAN	Cytoplasm
CE000015960	C48B4.12b	None	None	Secretory
CE000007505	F09C3.5	None	None	Cytoplasm
CE000014954	R13A5.11	None	PP1G_HUMAN	Nucleus
CE000011627	ZK353.9	None	TXNL1_HUMAN	Cytoplasm
CE000016526	F28B12.1	None	None	Cytoplasm
CE000014908	Y17G9B.1	None	None	Nucleus
CE000013752	Y48A6B.13.2	None	None	Nucleus
CE000013751	Y48A6B.13.1	None	None	Nucleus
CE000008379	ZK896.1	None	None	Transmembrane
CE000005687	M05B5.3	None	None	Cytoplasm
CE000020100	F53B6.5	None	None	Cytoplasm
CE000024832	T21B4.3	None	None	Secretory
CE000010522	K01H12.3	None	STF1_HUMAN	Cytoplasm
CE000001134	K02D7.2	None	ESCA_DROME	Cytoplasm
CE000000367	ZK836.2.2	None	ODO1_MOUSE	Cytoplasm
CE000000368	ZK836.2.1	None	ODO1_MOUSE	Cytoplasm
CE000025744	F44C8.5a	None	SHR2_STRPU	Secretory
CE000025744	F44C8.5a	None	KNRL_DROME	Secretory
CE000022948	F31D5.3b	None	None	Transmembrane
CE000007192	C28C12.10	None	FGD1_MOUSE	Nucleus
CE000004522	F26D11.11b	LAP1_CAEEL	LAP1_CAEEL	Cytoplasm
CE000006414	K01F9.2	None	None	Cytoplasm
CE000019031	ZK177.8a	None	None	Secretory
CE000002211	F13H8.6	None	None	Cytoplasm
CE000009447	F49C5.11	None	None	None
CE000003072	K04F10.6a	None	None	Cytoplasm
CE000018404	C54H2.5	SURF4_CAEEL	SURF4_MOUSE	Transmembrane
CE000013553	T01E8.2	None	None	Cytoplasm
CE000025978	C29F3.5	None	None	Nucleus
CE000022228	D1069.3b	None	DRC1A_HUMAN	Cytoplasm
CE000010431	C28D4.8	None	None	Nucleus
CE000018065	F14F9.6	None	None	Nucleus
CE000020740	C02F5.11	None	None	Transmembrane
CE000011163	F21H11.2b	None	None	Nucleus
CE000024811	Y38C1BA.2b	None	SYN2_RAT	Secretory
CE000016734	F54F2.5a	ZTF1_CAEEL	ZN482_HUMAN	Cytoplasm
CE000017387	T13F3.2	NH218_CAEEL	RXRB_BRARE	Secretory
CE000009855	C18H7.5	None	None	Nucleus
CE000008007	C45B2.1	None	None	Cytoplasm
CE000005573	T26C5.4	None	None	Cytoplasm
CE000003356	Y6D11A.2	None	None	Cytoplasm
CE000015770	F19B6.2a	None	None	Secretory
CE000016012	F40H7.5	None	None	Transmembrane
CE000002690	Y105E8A.7b	None	CUBN_RAT	Transmembrane
CE000003443	F55D1.1	None	None	Secretory
CE000013810	F40F9.6b.2	None	GANAB_PIG	Nucleus
CE000013809	F40F9.6b.1	None	GANAB_PIG	Nucleus
CE000021320	C29E4.9	None	None	Secretory
CE000013429	Y48C3A.17	None	E2F1_CHICK	Nucleus
CE000024165	T12G3.1.1	None	MIB1_BRARE	Secretory
CE000020203	Y69A2AR.15	None	P2RY8_HUMAN	Transmembrane
CE000023850	F17C8.1	None	ADCY9_MOUSE	Transmembrane
CE000016547	K05C4.5.2	None	CIR1A_HUMAN	Cytoplasm
CE000016548	K05C4.5.1	None	CIR1A_HUMAN	Cytoplasm
CE000009850	C18H7.8	None	None	Transmembrane
CE000004631	D2045.1b.2	None	None	None
CE000023984	D2045.1b.1	None	None	None
CE000006997	ZK285.1	None	None	Transmembrane
CE000016385	K07C6.11	None	ADRB2_HUMAN	Transmembrane
CE000025414	Y48A6A.1	None	LAR_DROME	Mitochondrion
CE000022925	F25B5.3e	None	None	Cytoplasm
CE000000137	B0393.9	None	None	None
CE000020591	F26G1.3	None	None	Nucleus
CE000007369	R07B7.9	None	PHLX_RABIT	Transmembrane
CE000010231	ZK938.7	None	None	Cytoplasm
CE000012089	T07D1.1b	GCY31_CAEEL	GCYB1_RAT	Secretory
CE000010691	Y46D2A.3	None	None	Cytoplasm
CE000012638	Y20C6A.2	None	None	Secretory
CE000025497	C25A1.2	None	FOXI2_RAT	Cytoplasm
CE000025497	C25A1.2	None	FOXB1_MOUSE	Cytoplasm
CE000019758	F26C11.1	None	F10C1_HUMAN	Secretory
CE000000939	T12B5.6	None	None	Secretory
CE000002644	C43E11.6a	None	NEB1_RAT	Nucleus
CE000018826	F44B9.5.2	None	None	Transmembrane
CE000008166	F44B9.5.1	None	None	Transmembrane
CE000018092	F33G12.5.1	None	GOGA2_RAT	Secretory
CE000018093	F33G12.5.2	None	GOGA2_RAT	Cytoplasm
CE000021916	W02D3.11b	None	HNRPF_HUMAN	Secretory
CE000000668	Y49F6C.8	None	None	Cytoplasm
CE000016275	K08E3.1	None	TYRO_RANNI	None
CE000024706	D1022.7b	None	ZFYV9_HUMAN	Nucleus
CE000012003	Y38F2AL.2	None	None	Nucleus
CE000009836	F13H8.10a	None	BPL1_HUMAN	Nucleus
CE000014866	T28A8.1	None	KCNKG_HUMAN	Transmembrane
CE000020510	F08F8.1	None	None	Secretory
CE000025615	Y65B4BR.9	HM09_CAEEL	HLXB9_HUMAN	Nucleus
CE000011412	W03B1.9	None	None	Nucleus
CE000007286	C10G8.7	HM33_CAEEL	SO_DROME	Secretory
CE000018923	Y45F3A.5	None	None	Secretory
CE000023626	Y66D12A.17	None	None	Mitochondrion
CE000012444	C33A12.8	None	None	Transmembrane
CE000009652	K07C11.9	COG6_CAEEL	None	Cytoplasm
CE000024142	T13B5.5	None	None	Cytoplasm
CE000004896	W01H2.3	None	RAB37_MOUSE	Cytoplasm
CE000020469	F13D12.6.2	None	PPGB_HUMAN	Cytoplasm
CE000020470	F13D12.6.1	None	PPGB_HUMAN	Secretory
CE000012532	ZK643.8	None	None	Nucleus
CE000022336	T06D4.2	None	None	Cytoplasm
CE000014480	W07A12.7	None	None	Transmembrane
CE000018307	Y43F11A.2	None	None	Secretory
CE000016820	R107.7.1	None	GSTM3_HUMAN	None
CE000016820	R107.7.1	None	GSTMU_RABIT	None
CE000016819	R107.7.2	None	GSTM3_HUMAN	None
CE000016819	R107.7.2	None	GSTMU_RABIT	None
CE000016417	M106.1	MIX1_CAEEL	MIX1_CAEEL	Nucleus
CE000022913	T02B11.5	SRJ38_CAEEL	None	Transmembrane
CE000011416	F33H12.4	None	None	Transmembrane
CE000021662	T01B7.8	None	None	Secretory
CE000013541	F59B1.9	None	ACH3_CAEEL	Transmembrane
CE000025989	F26D2.1	None	None	Transmembrane
CE000021990	Y73F8A.17	TBX40_CAEEL	TBX8_CAEEL	Nucleus
CE000025541	F14F8.12	None	None	Transmembrane
CE000003656	T08D2.2	None	GPT_MOUSE	Transmembrane
CE000024236	R107.4c	None	TBK1_HUMAN	Secretory
CE000002419	F23H11.7	None	None	Cytoplasm
CE000022973	F28G4.4	None	None	Secretory
CE000001078	H20E11.1b	None	None	Transmembrane
CE000009751	Y57E12B.1	None	None	Cytoplasm
CE000023695	ZK697.13	None	FMAR_DROME	Transmembrane
CE000020674	T05A1.7	None	S22A3_RAT	Transmembrane
CE000011110	Y5H2A.2	None	None	Nucleus
CE000017301	F58E1.6a	None	NHX9_CAEEL	Transmembrane
CE000016721	T06A10.1	None	DDX20_HUMAN	Cytoplasm
CE000016040	6R55.2	None	None	Transmembrane
CE000008593	C25B8.4c	None	ASGR2_MOUSE	Secretory
CE000010158	C41G6.15	None	None	Transmembrane
CE000021691	C34C6.2	None	None	Secretory
CE000000011	T23F11.4	None	None	Mitochondrion
CE000017862	ZK1073.2	None	None	Transmembrane
CE000004204	C36E8.6	None	None	None
CE000008244	F09E5.1.2	KPC3_CAEEL	KPCI_HUMAN	Cytoplasm
CE000008240	F09E5.1.1	KPC3_CAEEL	KPCZ_RAT	Cytoplasm
CE000008240	F09E5.1.1	KPC3_CAEEL	KPCI_HUMAN	Cytoplasm
CE000008240	F09E5.1.1	KPC3_CAEEL	KPC3_CAEEL	Cytoplasm
CE000008244	F09E5.1.2	KPC3_CAEEL	KPCZ_RAT	Cytoplasm
CE000008244	F09E5.1.2	KPC3_CAEEL	KPC3_CAEEL	Cytoplasm
CE000020148	F53B6.2b	None	ATS13_HUMAN	Cytoplasm
CE000023945	C24B9.4	None	None	Transmembrane
CE000019032	F52E1.4a	None	ANPRA_MOUSE	Transmembrane
CE000021568	C09H10.5	None	None	Cytoplasm
CE000004466	F13A2.4	None	None	Secretory
CE000019806	T08D10.4	None	None	None
CE000014906	Y17G9B.3	None	CP4C1_BLADI	Secretory
CE000011669	Y37H9A.1b	None	None	Secretory
CE000024396	T23E7.2b	None	None	Cytoplasm
CE000018418	F54C8.7a	None	None	Cytoplasm
CE000009851	C18H7.9	None	CARM1_HUMAN	Cytoplasm
CE000009851	C18H7.9	None	CARM1_MOUSE	Cytoplasm
CE000019093	Y116A8C.21	None	None	Secretory
CE000009093	F53H1.4c	None	None	Mitochondrion
CE000004371	T26A8.3	None	None	Mitochondrion
CE000001146	F01D4.3	None	FER_HUMAN	Secretory
CE000025920	ZK899.8e	None	SYGP1_RAT	Nucleus
CE000019872	Y19D2B.1	None	TBE_HUMAN	Secretory
CE000004397	ZK1307.5	SQV8_CAEEL	B3GA3_CRIGR	Nucleus
CE000002103	F38E11.7	None	None	Secretory
CE000004919	W07A8.1	None	None	Transmembrane
CE000014022	R07E3.2	None	None	Cytoplasm
CE000015815	C52B9.10	None	None	Mitochondrion
CE000024488	T01G5.3	None	None	Transmembrane
CE000015447	F26E4.9.3	None	COX5B_BOVIN	Cytoplasm
CE000015448	F26E4.9.2	None	COX5B_BOVIN	Cytoplasm
CE000015445	F26E4.9.1	None	COX5B_BOVIN	Cytoplasm
CE000001950	Y40B10A.2	None	None	Cytoplasm
CE000007263	K06G5.1a.1	None	None	Nucleus
CE000007262	K06G5.1a.2	None	None	Nucleus
CE000021203	F29A7.3	None	None	Cytoplasm
CE000020589	C56C10.11	None	None	Mitochondrion
CE000011296	K03B4.1	None	None	Cytoplasm
CE000014892	T05C12.3	None	DECR_HUMAN	Secretory
CE000022355	T06G6.5	None	None	Nucleus
CE000024429	T05B4.3	None	None	Mitochondrion
CE000022102	Y110A7A.4	None	None	Cytoplasm
CE000012215	C26E6.9c	None	SET2_CAEEL	Mitochondrion
CE000010906	ZK945.1	YS81_CAEEL	None	Transmembrane
CE000010998	R07E3.4	None	ADT1_MOUSE	Transmembrane
CE000013958	C27B7.1a	SPR2_CAEEL	SPR2_CAEEL	Secretory
CE000009553	T16G12.1	None	TRHDE_RAT	Cytoplasm
CE000009553	T16G12.1	None	TRHDE_HUMAN	Cytoplasm
CE000000091	T08G5.9	None	None	Nucleus
CE000003559	B0464.2	None	CTR9_MOUSE	Nucleus
CE000023427	T25B9.10.1	None	SKIP_HUMAN	Cytoplasm
CE000010516	T25B9.10.2	None	SKIP_HUMAN	Secretory
CE000024349	F26F2.6	None	None	Nucleus
CE000012959	Y38C1AA.9	None	DLL1_MOUSE	Secretory
CE000023699	K08F8.4	None	None	Cytoplasm
CE000019534	C53H9.2b.1	None	NOG2_HUMAN	None
CE000019537	C53H9.2b.4	None	NOG2_HUMAN	None
CE000019535	C53H9.2b.2	None	NOG2_HUMAN	None
CE000019536	C53H9.2b.3	None	NOG2_HUMAN	None
CE000007476	Y104H12D.4	None	None	Mitochondrion
CE000002544	F32A5.1a	None	TAD2L_MOUSE	Secretory
CE000004935	C09H6.2a	LIN10_CAEEL	LIN10_CAEEL	Nucleus
CE000022210	F54D11.1	None	None	Cytoplasm
CE000000576	Y105E8B.1e.3	None	TPM1_DROME	Mitochondrion
CE000000575	Y105E8B.1e.2	None	TPM1_DROME	Mitochondrion
CE000000574	Y105E8B.1e.1	None	TPM1_DROME	Cytoplasm
CE000021008	F15A4.11	None	None	Cytoplasm
CE000010474	Y69A2AR.28	None	None	Nucleus
CE000017817	T05C12.6b	None	DLG2_RAT	Nucleus
CE000000324	C30H6.7	None	ODP2_HUMAN	Cytoplasm
CE000014606	R03G8.5	None	None	Transmembrane
CE000023915	F22E5.8	None	KCD13_HUMAN	Nucleus
CE000001444	ZK546.14b.1	None	SURF6_MOUSE	None
CE000001445	ZK546.14b.2	None	SURF6_MOUSE	None
CE000004387	ZK669.1a	None	GRLF1_RAT	Nucleus
CE000001032	VY35H6BL.1	None	None	Cytoplasm
CE000023716	F55F8.6	None	None	Cytoplasm
CE000005934	T05G11.1	None	ZFY_HUMAN	Cytoplasm
CE000014604	R03G8.3	None	None	Transmembrane
CE000004803	EGAP9.4	None	None	None
CE000009546	Y38F2AR.12	None	None	Nucleus
CE000003951	Y41C4A.4a	None	CREB_CHLVR	Cytoplasm
CE000008531	F43C1.4	NHR20_CAEEL	RARA_CHICK	Secretory
CE000008531	F43C1.4	NHR20_CAEEL	COT2_CHICK	Secretory
CE000008531	F43C1.4	NHR20_CAEEL	COT2_RAT	Secretory
CE000008531	F43C1.4	NHR20_CAEEL	COT2_HUMAN	Secretory
CE000008531	F43C1.4	NHR20_CAEEL	COT2_BOVIN	Secretory
CE000008531	F43C1.4	NHR20_CAEEL	HNF4_DROME	Secretory
CE000008531	F43C1.4	NHR20_CAEEL	COT2_MOUSE	Secretory
CE000009916	F11C7.7	None	SEM5A_MOUSE	Nucleus
CE000012941	M04C3.1b	None	SMRA3_MOUSE	Secretory
CE000024690	Y9C9A.15	None	None	Transmembrane
CE000007963	T28F12.1	None	None	Transmembrane
CE000009086	T05H4.13a	None	AL3A2_MACFA	Transmembrane
CE000019529	W08F4.5	None	None	Nucleus
CE000019275	F09E5.12	None	None	Secretory
CE000000702	ZK1151.1c	None	MACF1_HUMAN	Secretory
CE000006976	F46A9.1	None	None	Cytoplasm
CE000012839	F40F12.3	None	None	Transmembrane
CE000011287	F40E10.1	NAS34_CAEEL	BP10_PARLI	Secretory
CE000020509	F08F8.8	None	GOSR1_CRIGR	Transmembrane
CE000011342	K02G10.3.1	None	None	Transmembrane
CE000006786	C03F11.1	YX11_CAEEL	KCNN3_HUMAN	Transmembrane
CE000000336	F41G4.1	None	None	Cytoplasm
CE000002600	C56E6.6	None	CHAO_DROME	Nucleus
CE000006346	F52H2.2	None	CTR1_MOUSE	Transmembrane
CE000010819	C56C10.3.2	None	CHM4B_HUMAN	Cytoplasm
CE000010820	C56C10.3.1	None	CHM4B_HUMAN	Cytoplasm
CE000020192	B0035.12.1	None	SART3_HUMAN	Mitochondrion
CE000020195	B0035.12.2	None	SART3_HUMAN	Secretory
CE000017012	T20F7.5	None	None	Cytoplasm
CE000012392	F54B11.10	None	None	Nucleus
CE000022269	F52A8.3a	None	None	Nucleus
CE000024214	C47E12.10	None	None	Secretory
CE000005981	C06A1.2	None	None	Transmembrane
CE000001855	F46G10.1	None	None	Mitochondrion
CE000015429	T28A11.11	None	GSTMU_RABIT	Secretory
CE000013352	K06C4.6b	None	GBRB3_RAT	Transmembrane
CE000021843	F59A3.4	None	S39A6_HUMAN	Transmembrane
CE000015904	F10G8.3.1	NPP17_CAEEL	NPP17_CAEEL	Nucleus
CE000015902	F10G8.3.2	NPP17_CAEEL	NPP17_CAEEL	Nucleus
CE000022348	F43G9.6	FER1_CAEEL	None	Transmembrane
CE000018146	F59A1.3	None	None	Transmembrane
CE000020880	T05D4.4	None	None	Mitochondrion
CE000025601	C06H2.1.2	None	None	Secretory
CE000017412	C06H2.1.1	None	None	Cytoplasm
CE000019569	R11D1.11	CBR2_CAEEL	DCXR_MESAU	Secretory
CE000017971	C30E1.4	None	None	Secretory
CE000003789	F10D7.3	None	GLRX2_MOUSE	Mitochondrion
CE000013691	C28H8.8	None	None	Secretory
CE000025150	K07C11.7b.2	None	None	Secretory
CE000025151	K07C11.7b.1	None	None	Nucleus
CE000013338	F56D6.2	None	None	Mitochondrion
CE000008670	ZK617.3	None	None	Nucleus
CE000007521	C25B8.7	None	PKR2_MOUSE	Transmembrane
CE000014887	F15E11.15a	None	None	Cytoplasm
CE000018285	M02H5.11	None	None	Transmembrane
CE000019455	T25B9.4	None	FPS_DROME	Nucleus
CE000022081	C32C4.3	None	None	Transmembrane
CE000014810	H38K22.4	None	None	Transmembrane
CE000022668	C01G12.5	None	DHRS4_PIG	Cytoplasm
CE000018149	F59A1.4	None	None	Transmembrane
CE000007799	C50H11.15	None	CP2A5_MOUSE	Secretory
CE000001567	C25E10.8	None	None	Mitochondrion
CE000003496	C27D6.4c	None	CREBA_DROME	Nucleus
CE000025312	Y75B8A.11	None	None	Secretory
CE000025961	C35B1.2a	None	None	Nucleus
CE000025879	F58D5.2b.2	None	None	Transmembrane
CE000025880	F58D5.2b.1	None	None	Transmembrane
CE000009569	F59A7.9	None	CBS_RAT	Nucleus
CE000007213	T07A9.13a	None	None	Secretory
CE000001425	K02B12.1	HM06_CAEEL	POU12_BRARE	Cytoplasm
CE000018627	DC2.4	None	None	Nucleus
CE000008367	F29D10.2	None	None	Cytoplasm
CE000015215	Y39G10AR.13.1	None	INCE_MOUSE	Nucleus
CE000015214	Y39G10AR.13.2	None	INCE_MOUSE	Secretory
CE000006872	W06D12.4	None	None	Transmembrane
CE000021608	K03E6.4	None	None	Cytoplasm
CE000024698	Y39H10A.3b	None	MTMR2_HUMAN	Nucleus
CE000011357	C04C3.5c	None	CLUA1_HUMAN	None
CE000025082	R102.6	None	None	Transmembrane
CE000011985	C06G3.3	None	None	Secretory
CE000022685	M01E11.4b	None	None	Cytoplasm
CE000001993	H42K12.1a	None	PDPK1_HUMAN	Cytoplasm
CE000006400	C52G5.2	None	None	Cytoplasm
CE000012229	Y39A3B.5d	None	CCKAR_XENLA	None
CE000024536	ZC395.3b	None	None	None
CE000008376	ZK896.6	None	MRC2_HUMAN	Mitochondrion
CE000008376	ZK896.6	None	LY75_MESAU	Mitochondrion
CE000021574	F38C2.2	None	OLIG2_MOUSE	Cytoplasm
CE000002568	C53C11.2	None	None	Transmembrane
CE000021970	F29B9.5	None	None	Cytoplasm
CE000005102	T04A11.6	BLM_CAEEL	BLM_HUMAN	Cytoplasm
CE000012437	W06H8.2	None	None	Nucleus
CE000007426	E01H11.1b	None	KPC1_APLCA	Secretory
CE000007426	E01H11.1b	None	KPCB_RAT	Secretory
CE000016750	F52E1.13a	None	OXR1_HUMAN	Secretory
CE000006742	F01D5.9	None	CP4C1_BLADI	Secretory
CE000019912	T05A7.3	None	TLL2_XENLA	Nucleus
CE000005823	ZK682.2.2	None	NPT3_HUMAN	Transmembrane
CE000005822	ZK682.2.1	None	NPT3_HUMAN	Transmembrane
CE000003562	Y71G12B.23b	None	PAQRB_RAT	Transmembrane
CE000007386	C40A11.4	None	KCD13_HUMAN	Nucleus
CE000003293	K08F9.3	None	None	Transmembrane
CE000023464	Y46G5A.19.2	None	None	Nucleus
CE000023458	Y46G5A.19.1	None	None	Nucleus
CE000012218	W05H7.4a	None	None	Cytoplasm
CE000016973	Y45G12B.1c.1	None	NUAM_HUMAN	Cytoplasm
CE000016974	Y45G12B.1c.2	None	NUAM_HUMAN	Cytoplasm
